property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,property_id,builtup_area,study room,pooja room,store room,servant room,others,furnishing_type,facility_score
flat,smart world one dxp,sector 113,3.45,13269.0,4,4,3,11.0,Under Construction,N66487262,2353.0,1,0,0,1,0,0,156
flat,ats kocoon,sector 109,1.75,10028.0,3,3,3,10.0,Relatively New,C69314922,1550.0,0,1,0,0,0,2,49
flat,dlf regency park,sector 28,1.35,11992.0,2,2,2,1.0,Moderately Old,M27000679,1109.0,0,0,0,0,0,0,0
flat,bestech park view sanskruti,sector 92,2.0,8333.0,4,5,3+,12.0,Relatively New,D62330722,2453.0,0,0,0,1,0,2,60
flat,ireo uptown,sector 66,1.5,11219.0,2,3,3,1.0,Relatively New,D47913335,1330.0,0,0,0,1,1,2,79
flat,m3m capital,sector 113,2.51,14800.0,3,3,3+,2.0,Under Construction,H70148654,1696.0,1,0,0,0,0,0,49
flat,la vida by tata housing,sector 113,2.33,12533.0,3,3,3,3.0,New Property,O68450756,2098.0,0,0,0,1,0,0,174
house,independent,sector 40,5.0,21124.0,9,9,3+,3.0,Relatively New,Y69472158,2367.0,0,1,0,0,0,2,66
flat,experion the heartsong,sector 108,0.93,6079.0,2,3,3,10.0,Relatively New,J69548476,1161.0,0,0,0,0,0,0,81
flat,m3m woodshire,sector 107,1.49,6310.0,3,4,3+,5.0,Relatively New,I67108708,2137.0,0,0,1,1,0,2,174
house,sushant lok 1 builder floors,sector 43,1.65,3395.0,4,4,3+,4.0,Moderately Old,C69701422,540.0,0,0,0,0,1,1,49
flat,mapsko mount ville,sector 79,1.65,9091.0,3,3,0,12.0,Relatively New,S69041162,1815.0,0,0,0,0,0,0,0
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.0,2,2,2,10.0,Relatively New,N69975482,828.0,0,0,0,0,0,0,132
house,independent,sector 49,4.45,15451.0,6,6,3,3.0,Moderately Old,X68250584,2880.0,1,1,1,1,0,1,152
flat,sidhartha ncr one,sector 95,0.57,4179.0,2,2,2,10.0,New Property,G64213930,1364.0,0,0,0,0,0,0,0
flat,dlf the ultima,sector 81,2.3,14375.0,3,4,3+,18.0,Relatively New,I70153362,1854.0,0,0,0,1,0,1,174
house,independent,sector 55,3.1,20026.0,5,4,3+,2.0,Moderately Old,T69469218,1548.0,0,0,1,1,0,2,59
flat,jmd gardens,sector 33,3.25,7510.0,4,4,3+,17.0,Old Property,U66966014,4809.0,0,0,0,1,0,2,130
flat,bestech park view sanskruti,sector 92,1.9,8172.0,4,4,3+,10.0,Relatively New,B69204416,1920.0,1,1,0,1,1,0,49
house,independent,sector 24,11.0,28902.0,8,11,3+,3.0,Old Property,Y787895,5000.0,1,1,0,1,1,2,39
flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,17.0,Relatively New,Q56812416,1172.0,0,0,0,0,0,0,24
flat,bestech park view grand spa,sector 81,2.4,9022.0,3,4,3+,8.0,New Property,T69329376,2407.0,1,0,0,1,0,2,167
flat,om apartment dayanand colony,sector 5,0.26,4373.0,1,1,1,3.0,Relatively New,F69282174,648.0,0,0,0,0,0,0,14
flat,ats triumph,sector 104,1.85,8078.0,3,3,3+,24.0,Relatively New,S69696582,2072.0,0,0,0,1,0,0,174
flat,satya element one,sector 49,0.8,11111.0,1,1,1,0.0,Moderately Old,I65933202,720.0,0,0,0,0,0,0,0
flat,ss the coralwood,sector 84,1.1,4857.0,3,3,2,9.0,Relatively New,H66415758,1584.0,0,0,0,0,0,0,75
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,12.0,Moderately Old,D65295232,1700.0,0,0,0,1,0,0,95
flat,antriksh heights,sector 84,0.9,6206.0,3,3,3+,12.0,Relatively New,F69199464,1525.0,0,0,0,0,0,0,166
house,independent,sector 82,7.5,23148.0,5,5,3+,2.0,Relatively New,N69979536,3240.0,0,1,0,1,0,2,135
flat,emaar mgf palm terraces select,sector 66,3.4,14107.0,4,4,3+,2.0,Relatively New,V69130074,2210.0,0,0,0,1,0,2,157
flat,emaar palm gardens,sector 83,1.6,8648.0,3,3,3+,6.0,Relatively New,V69577056,1674.0,1,1,1,1,0,2,167
flat,bestech park view ananda,sector 81,0.9,6618.0,2,2,3,8.0,New Property,I33754205,1231.0,0,0,0,0,1,0,60
house,independent,sector 4,1.1,6111.0,4,4,3+,2.0,Old Property,F62827022,1800.0,0,0,0,0,0,0,7
flat,suncity heights,sector 54,3.85,16445.0,3,3,3+,8.0,Old Property,O70167560,2119.0,0,0,0,1,0,0,67
house,dlf new town heights,sector 86,2.5,7827.0,4,5,3+,4.0,Moderately Old,P68426542,3194.0,0,1,0,1,1,2,49
house,grover homes sec 4,sector 4,4.75,9374.0,5,5,1,1.0,Old Property,S69710120,5067.0,1,1,0,1,0,2,35
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2,2,3,10.0,New Property,X69692376,1250.0,0,0,0,0,0,0,0
flat,m3m woodshire,sector 107,1.4,5929.0,3,4,0,1.0,New Property,G55426686,2137.0,0,0,0,0,0,0,67
house,independent,sohna road,1.5,14245.0,2,3,2,1.0,New Property,F68481776,1053.0,1,1,0,0,0,2,69
flat,emaar digihomes,sector 62,2.45,16000.0,2,2,2,7.0,New Property,R69847680,1200.0,1,0,0,0,0,1,174
house,independent,sector 23,5.5,13095.0,9,9,3+,3.0,Moderately Old,Y68229516,4200.0,0,0,0,1,1,2,0
flat,zara aavaas,sector 104,0.2,6644.0,1,2,2,3.0,New Property,F56269788,334.0,0,0,0,0,0,0,67
flat,valley view estate,gwal pahari,1.5,7489.0,4,4,3+,10.0,Moderately Old,Y33568711,1850.0,0,0,0,0,0,0,58
flat,bptp freedom park life,sector 57,2.5,11111.0,3,3,3,9.0,Moderately Old,S68706654,2036.0,0,0,0,0,0,0,55
house,independent,sector 45,7.35,29697.0,6,4,3+,3.0,Old Property,O69958494,2475.0,1,1,1,1,0,2,61
flat,breez global heights,sohna road,0.46,4842.0,2,2,2,4.0,Relatively New,T69742680,800.0,0,0,0,0,0,1,93
flat,ats triumph,sector 104,2.62,8317.0,4,4,3+,14.0,Relatively New,E69696890,2851.0,0,0,0,1,0,0,174
flat,signature global solera,sector 107,0.35,6398.0,2,2,2,8.0,Relatively New,P69217264,608.0,0,0,0,0,0,0,45
house,independent,sector 4,0.4,8889.0,1,1,0,1.0,Moderately Old,P54666248,450.0,0,0,0,0,0,0,0
flat,rof ananda,sector 95,0.38,5899.0,3,2,1,2.0,Relatively New,J69978520,716.0,0,1,0,0,0,2,66
flat,godrej summit,sector 104,1.35,5000.0,4,5,3+,0.0,Relatively New,I68502820,3000.0,1,1,1,1,0,0,112
house,independent,sector 6,0.5,8333.0,3,3,2,2.0,Moderately Old,Z70047144,600.0,0,1,0,0,0,0,0
flat,ireo skyon,sector 60,2.12,15531.0,2,2,2,2.0,Relatively New,L69714282,1350.0,0,1,0,0,0,2,174
flat,signature global solera,sector 107,0.28,5725.0,2,2,2,6.0,Relatively New,U69217200,543.0,0,0,0,0,0,0,45
flat,ireo skyon,sector 60,3.8,13571.0,4,5,3,15.0,Moderately Old,S68411868,2791.0,0,0,0,1,0,2,145
flat,pareena coban residences,sector 99a,1.08,6625.0,3,5,3,2.0,Relatively New,Q69102728,1750.0,0,0,0,1,1,0,49
flat,experion windchants,sector 112,2.6,10651.0,2,2,3,8.0,Relatively New,N68670284,2441.0,0,0,0,0,0,0,168
flat,imperia the esfera,sector 37c,0.86,5449.0,2,3,3,9.0,Relatively New,G70042116,1442.0,1,0,0,0,1,0,49
flat,vatika city,sector 49,1.72,7818.0,3,3,2,2.0,Old Property,D69729550,2444.0,0,0,0,0,0,2,144
house,independent,sector 31,4.25,26235.0,5,5,3+,3.0,Moderately Old,Z70088924,1620.0,0,1,1,0,0,2,56
house,vatika india next,sector 82,6.8,20988.0,4,4,3+,3.0,Relatively New,W69922318,3240.0,0,0,0,1,0,1,110
house,international city by sobha phase 1,sector 109,6.0,24691.0,4,4,3+,2.0,Relatively New,O69665526,2430.0,1,1,1,1,0,0,160
house,independent,sector 26,19.0,42222.0,6,8,3+,3.0,Moderately Old,M70013508,4500.0,1,1,1,1,0,2,103
flat,ats triumph,sector 104,2.55,13076.0,4,4,3+,21.0,Relatively New,J69054880,2509.0,0,0,0,1,0,0,150
flat,m3m woodshire,sector 107,0.9,6588.0,2,2,3+,14.0,New Property,M62958574,1236.0,0,0,0,0,0,0,67
flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,1,5.0,Relatively New,E69806312,1528.0,0,1,0,0,0,2,49
flat,signature global synera,sector 81,0.38,9500.0,1,1,2,3.0,Relatively New,E68280528,444.0,0,0,0,0,0,0,43
house,independent,sector 8,0.45,9000.0,1,1,1,3.0,Moderately Old,I68022246,556.0,0,0,0,0,0,0,0
flat,ireo victory valley,sector 67,2.95,12235.0,3,3,3,10.0,Relatively New,I69942126,2150.0,0,0,0,1,0,2,174
flat,eldeco accolade,sohna road,1.14,6530.0,3,3,3+,4.0,Relatively New,E69774436,1382.0,0,0,0,0,0,0,157
flat,tata primanti,sector 72,3.5,11428.0,4,5,3+,10.0,Relatively New,W8942961,2625.0,0,0,0,1,1,0,38
house,ardee city,sector 52,5.5,20370.0,9,9,3+,3.0,Moderately Old,K65881034,2700.0,0,1,0,1,1,2,26
flat,ats tourmaline,sector 109,1.5,8571.0,3,3,3+,7.0,Relatively New,D69316296,1466.0,0,0,0,0,0,0,165
flat,whiteland blissville,sector 76,1.92,11794.0,3,3,2,3.0,Under Construction,O69125928,1628.0,0,0,0,0,0,0,61
house,independent,sector 17,3.5,24306.0,2,6,3+,3.0,Old Property,H68484238,1440.0,0,0,0,0,0,0,0
flat,central park flower valley aqua front towers,sector 33,1.7,9502.0,3,3,3,12.0,Under Construction,L57626300,1619.0,0,0,0,0,0,0,24
flat,m3m skywalk,sector 74,1.4,9831.0,2,2,2,17.0,New Property,X69308632,1289.0,0,0,0,0,0,2,167
house,signature global city 63a,sector 63,1.5,6289.0,3,3,2,1.0,New Property,T66815322,2385.0,0,0,0,0,0,0,0
house,independent,sector 26,7.0,39260.0,5,5,2,3.0,Relatively New,S69858366,1783.0,0,0,0,1,0,0,9
flat,pareena coban residences,sector 99a,1.38,7150.0,4,5,3+,1.0,Relatively New,B69102822,2150.0,0,0,0,1,1,0,49
flat,sobha city,sector 108,2.4,17378.0,2,2,2,14.0,New Property,K70067632,1250.0,0,0,0,0,0,2,113
flat,microtek greenburg,sector 86,1.45,9797.0,3,2,3,8.0,Relatively New,M69031366,1480.0,0,0,0,0,0,1,72
flat,unitech fresco,sector 50,1.8,9589.0,3,4,3+,6.0,Moderately Old,X70105152,1870.0,0,0,0,1,0,2,174
flat,vatika sovereign park,sector 99,2.45,8812.0,3,4,3,1.0,New Property,O69042106,2516.0,0,0,0,1,0,2,165
flat,experion the heartsong,sector 108,1.2,6825.0,3,2,3+,11.0,Relatively New,A69625254,1550.0,0,1,0,1,0,2,174
flat,tata primanti,sector 72,4.0,13769.0,4,5,2,7.0,Moderately Old,S68515274,2629.0,0,0,0,1,0,0,38
flat,experion the heartsong,sector 108,2.29,8240.0,4,5,3+,8.0,Relatively New,O60974924,2779.0,0,0,0,1,0,0,95
flat,ss the leaf,sector 85,1.07,6524.0,2,2,3,21.0,Relatively New,U69233522,1484.0,0,1,0,0,0,0,67
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,8.0,Moderately Old,K70072250,1611.0,0,0,0,0,0,0,92
flat,smart world gems,sector 89,1.16,10500.0,3,2,3,1.0,New Property,P69352646,998.0,1,0,0,0,0,0,49
flat,signature global park,sohna road,0.56,6812.0,2,2,3,3.0,New Property,K68668944,913.0,0,0,0,0,0,0,111
flat,ambience creacions,sector 22,3.99,12912.0,3,5,3+,3.0,New Property,P30918183,2796.0,0,0,0,1,0,1,102
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3,3,3+,3.0,Relatively New,N66241946,1493.0,1,0,0,1,0,0,152
flat,signature global park,sohna road,0.54,6388.0,2,2,3,4.0,New Property,Y62685708,676.0,0,0,0,0,0,0,44
flat,trisara our homes 3,sohna road,0.4,4478.0,2,2,2,1.0,Relatively New,K69930430,900.0,0,0,0,0,0,0,0
flat,indiabulls centrum park,sector 103,1.15,7765.0,2,2,3,8.0,Relatively New,U69009816,1250.0,1,0,0,0,0,2,135
house,not applicable,sector 4,0.8,6088.0,5,4,3,3.0,Under Construction,V68482446,146.0,0,0,0,0,0,0,0
flat,apna enclave,sector 3,0.58,6105.0,2,2,2,2.0,Old Property,G56507400,900.0,0,0,0,0,0,0,66
flat,signature global park 4,sector 36,0.72,6660.0,3,2,3,3.0,Under Construction,F65995402,978.0,0,0,0,0,0,0,0
flat,bptp terra,sector 37d,1.95,14444.0,4,3,3,7.0,Under Construction,A68475410,1650.0,0,0,0,0,0,0,53
house,independent,sector 11,2.1,17284.0,2,6,3+,3.0,Relatively New,I68510464,1215.0,0,0,0,0,0,0,14
flat,sidhartha ncr one,sector 95,0.55,5556.0,2,2,3,15.0,New Property,W66184546,990.0,0,0,0,0,0,0,0
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3+,11.0,Relatively New,I69881898,1549.0,0,0,0,1,0,0,120
house,ansal sushant lok plots,sector 43,3.3,26570.0,1,1,0,2.0,Under Construction,Y69091814,1242.0,0,0,0,0,0,0,0
house,international city by sobha phase 1,sector 109,6.0,24691.0,4,5,3+,2.0,Relatively New,X69122618,2430.0,0,0,0,1,0,2,96
flat,m3m the marina,sector 68,1.02,8095.0,2,2,2,11.0,Relatively New,Z70091460,1250.0,0,0,0,0,1,2,49
flat,tulip violet,sector 69,1.9,9452.0,4,4,2,6.0,Relatively New,P69430032,1743.0,0,0,1,0,0,0,174
house,independent,sector 26,8.9,32963.0,4,4,3+,2.0,Old Property,I66317624,2700.0,1,1,1,1,0,0,82
flat,orchid petals,sector 49,2.45,11887.0,3,3,3,0.0,Relatively New,U70024910,1865.0,1,0,0,0,0,0,49
flat,emaar gurgaon greens,sector 102,1.54,9333.0,3,3,3,12.0,Relatively New,C70002144,1315.0,0,0,0,1,0,0,61
house,independent,sector 7,0.95,21111.0,2,1,1,3.0,New Property,O69262328,450.0,0,0,0,0,0,0,15
flat,umang monsoon breeze,sector 78,0.88,4746.0,3,4,3,8.0,Moderately Old,N69099618,1668.0,0,1,0,1,0,0,111
house,independent,sector 41,1.65,13750.0,1,1,0,1.0,Moderately Old,W67786326,1200.0,0,0,0,0,0,0,0
flat,vatika the seven lamps,sector 82,0.89,8850.0,2,2,2,14.0,Relatively New,G69826712,1202.0,1,0,0,0,0,2,129
flat,krisumi waterfall residences,sector 36a,2.3,15551.0,2,2,2,23.0,Relatively New,F69091350,1479.0,0,0,0,0,0,0,58
house,independent,sector 105,1.3,11555.0,3,3,1,2.0,Moderately Old,M68603318,1125.0,0,0,0,0,0,0,16
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3+,3.0,Moderately Old,B69964900,3600.0,1,1,1,1,0,2,151
house,independent,sector 47,5.15,26615.0,3,9,3+,3.0,Relatively New,F70089250,1935.0,0,0,1,0,0,2,75
flat,orchid petals,sector 49,2.09,11578.0,3,3,3,0.0,Relatively New,T70024810,1633.0,0,0,0,0,0,0,49
house,independent,sector 26,18.0,39841.0,5,4,3+,4.0,Moderately Old,U69690332,4518.0,1,1,1,1,0,2,113
flat,signature global park,sohna road,0.79,7308.0,3,2,3+,4.0,Under Construction,L63439274,978.0,0,0,0,0,0,0,109
flat,ambience creacions,sector 22,2.4,17391.0,2,2,2,8.0,Relatively New,L69915070,1200.0,0,0,0,0,1,1,112
flat,ss the leaf,sector 85,1.83,7610.0,3,4,3,9.0,Relatively New,R69585006,1925.0,0,0,0,0,0,0,49
flat,godrej summit,sector 104,1.35,5014.0,4,5,3+,0.0,Relatively New,P68403056,2991.0,1,1,1,1,0,0,88
flat,apna enclave,sector 3,0.5,7692.0,2,2,1,1.0,Old Property,H68850564,722.0,0,0,0,0,0,2,37
flat,rof ananda,sector 95,0.31,5644.0,2,2,1,5.0,Relatively New,P69978952,610.0,0,1,0,0,0,2,74
flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,New Property,P69680328,1226.0,1,0,0,0,0,0,49
flat,sare green parc 2,sector 92,1.07,5246.0,4,3,3,10.0,Under Construction,G27149533,2040.0,1,0,0,1,0,0,86
flat,shree vardhman flora,sector 90,0.64,4923.0,2,2,3,6.0,Old Property,O68310800,1199.0,1,0,0,0,0,0,103
flat,dlf new town heights,sector 90,1.8,6600.0,4,4,3+,23.0,Moderately Old,K63352156,2468.0,0,0,0,0,0,0,67
flat,ambience creacions,sector 22,4.63,14983.0,3,5,3+,5.0,New Property,L69964486,2796.0,0,0,0,1,1,0,120
flat,tulip violet,sector 69,1.7,8623.0,4,4,1,12.0,Relatively New,W69355346,1783.0,0,0,0,0,0,0,88
flat,dlf regal gardens,sector 90,1.25,6459.0,3,3,3,10.0,Relatively New,Y41856015,1650.0,0,0,0,0,1,2,38
flat,sidhartha ncr one phase,sector 95,0.43,3152.0,2,2,2,6.0,Relatively New,J66625644,1300.0,0,0,0,0,0,0,120
flat,godrej summit,sector 104,1.05,5833.0,3,4,3+,7.0,Relatively New,Q69640110,2000.0,0,0,0,1,0,2,96
flat,hsiidc sidco shivalik apartments,manesar,0.73,3560.0,3,3,3+,2.0,Moderately Old,Q70128998,1705.0,0,0,0,1,0,0,80
flat,on request,sector 103,1.69,9146.0,3,3,3+,8.0,Relatively New,M69829642,1670.0,0,0,0,0,0,0,49
house,bhim garh kheri,sector 3,1.5,7576.0,7,2,0,1.0,Moderately Old,C68592482,1980.0,0,0,0,0,0,0,0
house,landmark house,sector 43,2.75,25463.0,3,3,1,2.0,Moderately Old,F44144971,1080.0,0,1,0,0,0,0,21
flat,vatika gurgaon,sector 83,1.42,8875.0,4,4,3,7.0,Relatively New,V65295042,2000.0,1,0,0,1,0,0,103
flat,parsvnath green ville,sector 48,1.75,7201.0,3,3,3,7.0,Old Property,S69851304,2200.0,0,0,0,1,0,2,109
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,2.0,Relatively New,Q69099796,1975.0,1,0,0,1,0,0,21
flat,signature global the millennia,sector 37d,0.6,9230.0,2,2,3,7.0,New Property,L68965444,625.0,0,0,0,0,0,0,35
flat,microtek greenburg,sector 86,1.25,8445.0,2,2,3,13.0,Moderately Old,F69169052,1339.0,1,0,0,0,0,0,6
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2,2,2,12.0,New Property,N68217640,747.0,0,0,0,0,0,0,57
flat,parkwood westend,sector 92,0.7,5204.0,2,2,3,5.0,Under Construction,L47956793,1217.0,1,0,0,0,0,0,0
flat,pyramid urban homes 2,sector 86,0.43,8582.0,2,2,1,6.0,New Property,Q69709364,557.0,1,0,0,0,0,0,92
flat,sobha smriti apartments,sector 56,0.5,8333.0,1,1,2,3.0,Old Property,E68021668,667.0,0,0,0,0,0,0,0
flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2,2,3,19.0,Moderately Old,I69691096,1410.0,0,0,0,0,0,0,63
flat,dlf the primus,sector 82a,1.59,10338.0,3,3,3+,5.0,Relatively New,D69723428,1668.0,0,0,0,0,1,1,167
flat,orchid petals,sector 49,2.35,11559.0,3,3,3,15.0,Relatively New,P70125798,2030.0,0,0,0,0,1,0,49
house,vipul tatvam villa,sector 48,7.8,23148.0,4,4,3+,2.0,Relatively New,R61915240,3240.0,1,1,1,1,0,2,145
flat,signature global orchard avenue,sector 93,0.36,6715.0,2,2,2,6.0,Relatively New,I69622378,604.0,0,0,0,0,0,0,16
flat,tulip monsella,sector 53,8.25,28004.0,3,4,3,8.0,Under Construction,F68216448,2661.0,0,0,0,1,0,1,35
flat,unitech the residences,sector 33,1.35,8737.0,3,4,2,8.0,Moderately Old,C69428930,1398.0,0,0,0,1,0,0,49
flat,dlf the skycourt,sector 86,1.6,8294.0,3,3,3+,9.0,Relatively New,S69471954,1548.0,0,0,0,0,1,2,167
house,independent,sector 25,10.5,29022.0,5,5,3,3.0,Moderately Old,F69573494,3618.0,1,1,0,1,0,0,42
house,independent,sector 57,6.21,23000.0,6,6,3+,4.0,Old Property,J69994418,2700.0,1,1,1,1,0,0,52
flat,paras dews,sector 106,1.35,8940.0,4,3,3,19.0,Old Property,H68151396,1678.0,0,0,0,1,0,0,112
flat,maxworth city residences,sector 10a,0.8,6400.0,2,3,2,9.0,New Property,L62335910,1389.0,0,0,0,0,0,0,46
flat,sare crescent parc royal greens phase 1,sector 92,0.75,4325.0,4,4,3+,3.0,Relatively New,P67904002,1734.0,0,0,0,0,0,0,93
house,ansal sushant lok,sector 43,10.5,27911.0,4,4,2,2.0,Old Property,O70046168,3762.0,0,0,0,1,0,0,59
flat,bptp pedestal,sector 70a,1.6,10158.0,3,3,3,2.0,New Property,O61525312,1750.0,0,0,0,1,1,0,77
flat,indiabulls enigma,sector 110,4.25,10953.0,5,5,3+,4.0,Relatively New,L69578382,3511.0,0,0,0,1,0,0,101
flat,sbtl caladium,sector 109,1.6,6286.0,3,3,3,9.0,Relatively New,D69512940,2303.0,0,0,0,1,0,0,75
house,independent,sector 2,1.0,8230.0,3,7,3+,3.0,Moderately Old,X68234360,1215.0,0,1,0,0,0,0,0
flat,bhagwati sadan,sector 12,1.15,5500.0,3,4,2,2.0,Old Property,L68930346,2000.0,0,0,0,1,1,0,0
flat,m3m woodshire,sector 107,0.82,6002.0,2,2,3+,7.0,Relatively New,U69550268,1236.0,0,0,0,0,0,0,111
house,independent,sector 36,0.66,7168.0,2,2,3,4.0,New Property,V67079234,823.0,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,2.7,7754.0,4,4,3+,23.0,New Property,Y67042868,3151.0,0,0,0,0,0,0,21
flat,m3m woodshire,sector 107,1.29,8835.0,3,3,3+,1.0,Relatively New,P68258450,1690.0,0,1,0,0,0,2,174
flat,indiabulls centrum park,sector 103,1.05,5861.0,2,2,3,1.0,Relatively New,K67904562,1365.0,0,0,0,0,0,2,51
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,New Property,U69433708,1278.0,1,0,0,0,1,0,29
flat,spaze privy at,sector 84,1.2,7453.0,2,2,3,3.0,Relatively New,S69262092,1457.0,1,0,0,0,0,2,133
house,independent,sector 2,2.55,16378.0,3,3,2,2.0,Old Property,U64835622,1557.0,0,0,0,0,0,0,8
flat,puri emerald bay,sector 104,2.65,15007.0,3,4,3,15.0,Relatively New,L69551250,2090.0,0,0,0,1,0,2,174
house,independent,sohna road road,5.5,5093.0,3,3,3+,2.0,Moderately Old,Z25158470,3500.0,1,1,0,1,1,0,49
flat,emaar palm gardens,sector 83,1.73,9105.0,3,3,3,5.0,Relatively New,C69392058,1600.0,0,0,0,1,0,2,174
flat,experion the heartsong,sector 108,1.25,9259.0,3,3,3,1.0,Relatively New,O69665246,1500.0,0,1,0,1,0,0,174
house,bptp astaire gardens,sector 70a,1.18,8137.0,3,3,3+,2.0,Relatively New,F70178486,1611.0,0,0,0,0,1,2,153
flat,the close north,sector 50,2.65,10685.0,3,4,3+,6.0,Moderately Old,K70103464,2470.0,0,0,0,1,0,2,174
flat,la vida by tata housing,sector 113,3.05,15561.0,3,4,3,3.0,Relatively New,B69375744,2150.0,0,0,0,1,0,0,174
house,rattan vihar rajendra park,dwarka expressway,0.85,14166.0,1,5,3+,4.0,New Property,T66532438,600.0,0,0,0,0,0,0,0
flat,parsvnath exotica,sector 53,6.44,19000.0,4,4,3,7.0,Moderately Old,Z69525592,3068.0,0,0,0,1,0,2,80
flat,raheja revanta,sector 78,0.99,6100.0,2,2,3,14.0,Under Construction,H29087587,1467.0,0,0,0,0,1,0,39
flat,ats kocoon,sector 109,1.7,12878.0,3,3,3,22.0,Relatively New,K68731282,1550.0,0,0,0,0,0,0,103
flat,aipl zen residences,sector 70a,1.82,10996.0,3,3,3,12.0,Relatively New,J69593964,1600.0,0,0,0,0,0,0,108
flat,suncity vatsal valley,gwal pahari,1.45,10139.0,3,3,3,4.0,Under Construction,M68395278,1430.0,0,0,0,0,0,0,49
flat,signature global park,sohna road,0.65,7299.0,2,2,3,1.0,New Property,T68021646,822.0,0,0,0,0,0,0,58
flat,hcbs sports ville,sohna road,0.32,4301.0,2,2,1,3.0,Relatively New,K69677876,744.000768,0,0,0,0,0,0,109
flat,adani brahma samsara vilasa,sector 63,3.4,10000.0,3,3,3+,1.0,New Property,M69928892,3077.0,0,0,0,0,0,0,99
flat,signature global solera,sector 107,0.36,6569.0,2,2,1,9.0,Relatively New,D60290914,496.0,0,0,0,0,0,0,28
flat,m3m skywalk,sector 74,1.54,11000.0,2,2,3+,22.0,Relatively New,N69714458,1200.0,0,0,0,0,1,0,137
flat,ansal heights 86,sector 86,0.95,5621.0,3,2,1,6.0,New Property,P69977474,1878.0,0,0,0,0,0,0,15
flat,indiabulls centrum park,sector 103,2.14,7443.0,4,6,3+,7.0,Relatively New,Y68884816,2718.0,0,0,0,1,0,0,142
house,eros rosewood villas,sector 49,2.8,15555.0,3,3,3,2.0,Moderately Old,Y68580388,1800.0,0,1,0,0,0,0,68
flat,indiabulls centrum park,sector 103,1.34,7486.0,3,3,3+,13.0,Relatively New,H69107526,1560.0,1,0,0,0,0,0,93
flat,m3m golfestate,sector 65,6.1,18138.0,3,3,3,19.0,Moderately Old,V69644720,3027.0,1,0,0,1,0,2,174
flat,ambience creacions,sector 22,1.99,15546.0,2,2,2,9.0,New Property,M69440660,1285.0,0,0,0,0,0,0,49
house,independent,sector 25,10.85,38150.0,6,6,1,3.0,Relatively New,U69218678,2844.0,0,0,1,0,0,2,136
flat,raheja atharva,sector 109,1.6,5319.0,4,1,0,0.0,New Property,O69280216,3008.0,0,0,0,0,0,0,0
flat,godrej aria,sector 79,1.45,9062.0,2,2,3+,9.0,Relatively New,L70139474,1494.0,1,0,0,0,0,0,113
flat,ss the leaf,sector 85,1.05,6163.0,2,2,3+,7.0,Relatively New,G66846598,1512.0,0,0,1,0,0,0,144
house,independent,sector 4,1.25,8681.0,2,3,0,1.0,Moderately Old,R68998694,160.0,0,0,0,0,0,0,0
flat,indiabulls enigma,sector 110,3.4,10000.0,4,5,3,3.0,Relatively New,T69721902,3077.0,0,0,1,1,0,0,90
flat,godrej oasis,sector 88a,0.95,7268.0,2,2,2,6.0,Relatively New,X66115252,1452.0,0,0,0,0,0,0,79
flat,brisk lumbini terrace homes,sector 109,1.38,6338.0,3,3,1,4.0,Moderately Old,F68641358,2419.0,0,0,0,0,0,0,20
flat,dlf the ultima,sector 81,2.35,11174.0,3,3,3+,14.0,Relatively New,N70068566,1550.0,1,1,0,1,1,1,49
house,unitech espace,sector 50,7.42,34352.0,4,4,3,2.0,Old Property,A68499108,3200.0,0,0,0,0,0,2,88
flat,godrej nature plus,sector 33,1.08,13126.0,2,2,3,8.0,Under Construction,O67585740,85.0,0,0,0,0,0,0,56
house,independent,sector 24,4.5,33333.0,2,8,3+,4.0,Relatively New,Q69297316,1350.0,0,0,1,1,0,2,56
flat,ramsons kshitij,sector 95,0.4,5839.0,3,2,2,6.0,New Property,I69077304,761.0,0,0,0,0,0,0,0
flat,bptp mansions park prime,sector 66,3.0,10853.0,4,4,3,3.0,Relatively New,M69225774,2700.0,1,1,0,1,1,2,174
house,satya the hermitage,sector 103,3.15,6702.0,4,5,0,12.0,Relatively New,Z67904052,4700.0,0,0,0,0,0,0,61
flat,chd avenue,sector 71,0.95,7917.0,2,2,0,5.0,Moderately Old,D69982334,1200.0,0,0,0,0,0,0,0
flat,supertech hues,sector 68,1.0,8474.0,2,2,3,23.0,New Property,U69732050,1311.0,0,0,0,0,0,0,49
